BAG:hanhhoang add 5xĐậu thần cấp 1 lydo: Thu hoạch đậu at 03/02/2023 5:47 PM
BAG:hanhhoang add 20xThỏi vàng lydo: Đổi vàng at 03/02/2023 6:01 PM
BAG:hanhhoang add 1000020xThỏi vàng (old: 20) lydo: Giftcode at 03/02/2023 6:02 PM
BAG:hanhhoang add 10000xĐá ngũ sắc lydo: Giftcode at 03/02/2023 6:02 PM
BAG:hanhhoang add 500xNgọc Rồng 3 sao lydo: Giftcode at 03/02/2023 6:03 PM
BAG:hanhhoang add 500xNgọc Rồng 7 sao lydo: Giftcode at 03/02/2023 6:03 PM
BAG:hanhhoang add 10xĐậu thần cấp 1 (old: 5) lydo: Thu hoạch đậu at 03/02/2023 6:03 PM
BAG:hanhhoang add 1xQuần vải đen lydo: Nhặt từ map at 03/02/2023 6:07 PM
BAG:hanhhoang add 1xCải trang Xekô lydo: Mua từ cửa hàng at 03/02/2023 6:11 PM
BAG:hanhhoang add 1xCải trang Xekô lydo: Mua từ cửa hàng at 03/02/2023 6:11 PM
BAG:hanhhoang add 1xCải trang Nobita lydo: Mua từ cửa hàng at 03/02/2023 6:12 PM
BAG:hanhhoang add 1xCải trang Nobita lydo: Mua từ cửa hàng at 03/02/2023 6:13 PM
BAG:hanhhoang add 1xCải trang Luffy lydo: Mua từ cửa hàng at 03/02/2023 6:13 PM
BAG:hanhhoang add 1xCải trang Franky lydo: Mua từ cửa hàng at 03/02/2023 6:14 PM
BAG:hanhhoang add 1xCải trang Zoro lydo: Mua từ cửa hàng at 03/02/2023 6:14 PM
BAG:hanhhoang add 8xNgọc Rồng 6 sao (old: 7) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 9xNgọc Rồng 6 sao (old: 8) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 10xNgọc Rồng 6 sao (old: 9) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 11xNgọc Rồng 6 sao (old: 10) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 12xNgọc Rồng 6 sao (old: 11) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 13xNgọc Rồng 6 sao (old: 12) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 14xNgọc Rồng 6 sao (old: 13) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 15xNgọc Rồng 6 sao (old: 14) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 16xNgọc Rồng 6 sao (old: 15) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 17xNgọc Rồng 6 sao (old: 16) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 18xNgọc Rồng 6 sao (old: 17) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 19xNgọc Rồng 6 sao (old: 18) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 20xNgọc Rồng 6 sao (old: 19) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 21xNgọc Rồng 6 sao (old: 20) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 22xNgọc Rồng 6 sao (old: 21) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 23xNgọc Rồng 6 sao (old: 22) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 24xNgọc Rồng 6 sao (old: 23) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 25xNgọc Rồng 6 sao (old: 24) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 26xNgọc Rồng 6 sao (old: 25) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 27xNgọc Rồng 6 sao (old: 26) lydo: Nhập ngọc at 03/02/2023 7:45 PM
BAG:hanhhoang add 28xNgọc Rồng 6 sao (old: 27) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 29xNgọc Rồng 6 sao (old: 28) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 30xNgọc Rồng 6 sao (old: 29) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 31xNgọc Rồng 6 sao (old: 30) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 32xNgọc Rồng 6 sao (old: 31) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 33xNgọc Rồng 6 sao (old: 32) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 34xNgọc Rồng 6 sao (old: 33) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 35xNgọc Rồng 6 sao (old: 34) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 36xNgọc Rồng 6 sao (old: 35) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 37xNgọc Rồng 6 sao (old: 36) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 38xNgọc Rồng 6 sao (old: 37) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 39xNgọc Rồng 6 sao (old: 38) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 40xNgọc Rồng 6 sao (old: 39) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 41xNgọc Rồng 6 sao (old: 40) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 42xNgọc Rồng 6 sao (old: 41) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 43xNgọc Rồng 6 sao (old: 42) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 44xNgọc Rồng 6 sao (old: 43) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 45xNgọc Rồng 6 sao (old: 44) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 46xNgọc Rồng 6 sao (old: 45) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 47xNgọc Rồng 6 sao (old: 46) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 48xNgọc Rồng 6 sao (old: 47) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 49xNgọc Rồng 6 sao (old: 48) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 50xNgọc Rồng 6 sao (old: 49) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 51xNgọc Rồng 6 sao (old: 50) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 52xNgọc Rồng 6 sao (old: 51) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 53xNgọc Rồng 6 sao (old: 52) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 54xNgọc Rồng 6 sao (old: 53) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 55xNgọc Rồng 6 sao (old: 54) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 56xNgọc Rồng 6 sao (old: 55) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 57xNgọc Rồng 6 sao (old: 56) lydo: Nhập ngọc at 03/02/2023 7:46 PM
BAG:hanhhoang add 58xNgọc Rồng 6 sao (old: 57) lydo: Nhập ngọc at 03/02/2023 7:46 PM
